State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/20/03,Parts per billion,22.478261,38,20,36,Parts per million,0.013708,0.026,9,22,Parts per billion,1.042857,1.3,23,,Parts per million,0.66087,1.3,20,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/20/03,Parts per billion,22.478261,38,20,36,Parts per million,0.013708,0.026,9,22,Parts per billion,1.042857,1.3,23,,Parts per million,0.641667,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/21/03,Parts per billion,21.7,29,0,27,Parts per million,0.020444,0.025,20,21,Parts per billion,1.210526,3,10,4,Parts per million,0.49,0.7,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/21/03,Parts per billion,21.7,29,0,27,Parts per million,0.020444,0.025,20,21,Parts per billion,1.210526,3,10,4,Parts per million,0.577778,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/21/03,Parts per billion,21.7,29,0,27,Parts per million,0.020444,0.025,20,21,Parts per billion,1.06,1.3,8,,Parts per million,0.49,0.7,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/21/03,Parts per billion,21.7,29,0,27,Parts per million,0.020444,0.025,20,21,Parts per billion,1.06,1.3,8,,Parts per million,0.577778,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/22/03,Parts per billion,19.956522,39,22,37,Parts per million,0.01675,0.03,8,25,Parts per billion,1.227273,2,7,3,Parts per million,0.534783,1.4,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/22/03,Parts per billion,19.956522,39,22,37,Parts per million,0.01675,0.03,8,25,Parts per billion,1.227273,2,7,3,Parts per million,0.4625,0.8,23,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/22/03,Parts per billion,19.956522,39,22,37,Parts per million,0.01675,0.03,8,25,Parts per billion,1.228571,2,23,,Parts per million,0.534783,1.4,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/22/03,Parts per billion,19.956522,39,22,37,Parts per million,0.01675,0.03,8,25,Parts per billion,1.228571,2,23,,Parts per million,0.4625,0.8,23,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/23/03,Parts per billion,29.043478,46,19,43,Parts per million,0.010875,0.025,8,21,Parts per billion,3.454545,7,20,10,Parts per million,0.717391,1.5,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/23/03,Parts per billion,29.043478,46,19,43,Parts per million,0.010875,0.025,8,21,Parts per billion,3.454545,7,20,10,Parts per million,0.720833,1,1,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/23/03,Parts per billion,29.043478,46,19,43,Parts per million,0.010875,0.025,8,21,Parts per billion,3.485714,5,20,,Parts per million,0.717391,1.5,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/23/03,Parts per billion,29.043478,46,19,43,Parts per million,0.010875,0.025,8,21,Parts per billion,3.485714,5,20,,Parts per million,0.720833,1,1,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/24/03,Parts per billion,32.782609,42,21,40,Parts per million,0.007125,0.018,13,15,Parts per billion,3,6,9,9,Parts per million,0.813043,1.3,9,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/24/03,Parts per billion,32.782609,42,21,40,Parts per million,0.007125,0.018,13,15,Parts per billion,3,6,9,9,Parts per million,0.820833,1,0,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/24/03,Parts per billion,32.782609,42,21,40,Parts per million,0.007125,0.018,13,15,Parts per billion,2.985714,5.3,11,,Parts per million,0.813043,1.3,9,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/24/03,Parts per billion,32.782609,42,21,40,Parts per million,0.007125,0.018,13,15,Parts per billion,2.985714,5.3,11,,Parts per million,0.820833,1,0,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/25/03,Parts per billion,26.478261,40,6,38,Parts per million,0.015208,0.023,21,19,Parts per billion,1.272727,3,10,4,Parts per million,0.765217,1.3,4,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/25/03,Parts per billion,26.478261,40,6,38,Parts per million,0.015208,0.023,21,19,Parts per billion,1.272727,3,10,4,Parts per million,0.820833,1.2,5,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/25/03,Parts per billion,26.478261,40,6,38,Parts per million,0.015208,0.023,21,19,Parts per billion,1.271429,2.6,11,,Parts per million,0.765217,1.3,4,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/25/03,Parts per billion,26.478261,40,6,38,Parts per million,0.015208,0.023,21,19,Parts per billion,1.271429,2.6,11,,Parts per million,0.820833,1.2,5,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/26/03,Parts per billion,26.913043,40,7,38,Parts per million,0.011208,0.02,8,17,Parts per billion,1.5,4,12,6,Parts per million,0.677273,1.1,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/26/03,Parts per billion,26.913043,40,7,38,Parts per million,0.011208,0.02,8,17,Parts per billion,1.5,4,12,6,Parts per million,0.625,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/26/03,Parts per billion,26.913043,40,7,38,Parts per million,0.011208,0.02,8,17,Parts per billion,1.5,2.6,11,,Parts per million,0.677273,1.1,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/26/03,Parts per billion,26.913043,40,7,38,Parts per million,0.011208,0.02,8,17,Parts per billion,1.5,2.6,11,,Parts per million,0.625,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/27/03,Parts per billion,27.826087,38,5,36,Parts per million,0.00925,0.022,6,19,Parts per billion,2.136364,4,14,6,Parts per million,0.808696,1.4,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/27/03,Parts per billion,27.826087,38,5,36,Parts per million,0.00925,0.022,6,19,Parts per billion,2.136364,4,14,6,Parts per million,0.775,1.1,23,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/27/03,Parts per billion,27.826087,38,5,36,Parts per million,0.00925,0.022,6,19,Parts per billion,2.171429,3,14,,Parts per million,0.808696,1.4,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/27/03,Parts per billion,27.826087,38,5,36,Parts per million,0.00925,0.022,6,19,Parts per billion,2.171429,3,14,,Parts per million,0.775,1.1,23,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/28/03,Parts per billion,34.478261,39,16,37,Parts per million,0.0025,0.006,8,5,Parts per billion,4.181818,8,8,11,Parts per million,0.917391,1.3,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/28/03,Parts per billion,34.478261,39,16,37,Parts per million,0.0025,0.006,8,5,Parts per billion,4.181818,8,8,11,Parts per million,0.925,1.1,0,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/28/03,Parts per billion,34.478261,39,16,37,Parts per million,0.0025,0.006,8,5,Parts per billion,4.114286,6,14,,Parts per million,0.917391,1.3,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/28/03,Parts per billion,34.478261,39,16,37,Parts per million,0.0025,0.006,8,5,Parts per billion,4.114286,6,14,,Parts per million,0.925,1.1,0,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/29/03,Parts per billion,25.434783,34,0,32,Parts per million,0.012167,0.017,17,14,Parts per billion,1.590909,4,0,6,Parts per million,0.695652,1.1,1,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/29/03,Parts per billion,25.434783,34,0,32,Parts per million,0.012167,0.017,17,14,Parts per billion,1.590909,4,0,6,Parts per million,0.791667,1.1,0,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/29/03,Parts per billion,25.434783,34,0,32,Parts per million,0.012167,0.017,17,14,Parts per billion,1.542857,3.3,2,,Parts per million,0.695652,1.1,1,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/29/03,Parts per billion,25.434783,34,0,32,Parts per million,0.012167,0.017,17,14,Parts per billion,1.542857,3.3,2,,Parts per million,0.791667,1.1,0,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/30/03,Parts per billion,19.304348,28,19,26,Parts per million,0.013167,0.015,13,13,Parts per billion,1.090909,3,18,4,Parts per million,0.6,0.7,12,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/30/03,Parts per billion,19.304348,28,19,26,Parts per million,0.013167,0.015,13,13,Parts per billion,1.090909,3,18,4,Parts per million,0.6,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/30/03,Parts per billion,19.304348,28,19,26,Parts per million,0.013167,0.015,13,13,Parts per billion,1.085714,1.6,20,,Parts per million,0.6,0.7,12,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,11/30/03,Parts per billion,19.304348,28,19,26,Parts per million,0.013167,0.015,13,13,Parts per billion,1.085714,1.6,20,,Parts per million,0.6,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/1/03,Parts per billion,22.952381,27,6,25,Parts per million,0.013,0.016,7,14,Parts per billion,0.894737,2,5,3,Parts per million,0.580952,0.7,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/1/03,Parts per billion,22.952381,27,6,25,Parts per million,0.013,0.016,7,14,Parts per billion,0.894737,2,5,3,Parts per million,0.6,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/1/03,Parts per billion,22.952381,27,6,25,Parts per million,0.013,0.016,7,14,Parts per billion,0.8,1,8,,Parts per million,0.580952,0.7,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/1/03,Parts per billion,22.952381,27,6,25,Parts per million,0.013,0.016,7,14,Parts per billion,0.8,1,8,,Parts per million,0.6,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/2/03,Parts per billion,27.26087,36,7,34,Parts per million,0.009667,0.021,9,18,Parts per billion,0.909091,1,0,1,Parts per million,0.686957,1.7,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/2/03,Parts per billion,27.26087,36,7,34,Parts per million,0.009667,0.021,9,18,Parts per billion,0.909091,1,0,1,Parts per million,0.591667,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/2/03,Parts per billion,27.26087,36,7,34,Parts per million,0.009667,0.021,9,18,Parts per billion,0.885714,1,8,,Parts per million,0.686957,1.7,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/2/03,Parts per billion,27.26087,36,7,34,Parts per million,0.009667,0.021,9,18,Parts per billion,0.885714,1,8,,Parts per million,0.591667,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/3/03,Parts per billion,29.782609,39,16,37,Parts per million,0.002167,0.006,8,5,Parts per billion,1.636364,4,13,6,Parts per million,1.086957,2.1,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/3/03,Parts per billion,29.782609,39,16,37,Parts per million,0.002167,0.006,8,5,Parts per billion,1.636364,4,13,6,Parts per million,0.979167,1.7,23,19
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/3/03,Parts per billion,29.782609,39,16,37,Parts per million,0.002167,0.006,8,5,Parts per billion,1.657143,3,14,,Parts per million,1.086957,2.1,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/3/03,Parts per billion,29.782609,39,16,37,Parts per million,0.002167,0.006,8,5,Parts per billion,1.657143,3,14,,Parts per million,0.979167,1.7,23,19
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/4/03,Parts per billion,32.043478,37,4,35,Parts per million,0.000125,0.001,8,1,Parts per billion,2.909091,7,11,10,Parts per million,1.081818,1.8,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/4/03,Parts per billion,32.043478,37,4,35,Parts per million,0.000125,0.001,8,1,Parts per billion,2.909091,7,11,10,Parts per million,1.191667,1.8,0,20
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/4/03,Parts per billion,32.043478,37,4,35,Parts per million,0.000125,0.001,8,1,Parts per billion,2.914286,5.3,14,,Parts per million,1.081818,1.8,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/4/03,Parts per billion,32.043478,37,4,35,Parts per million,0.000125,0.001,8,1,Parts per billion,2.914286,5.3,14,,Parts per million,1.191667,1.8,0,20
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/5/03,Parts per billion,29,38,17,36,Parts per million,0.004708,0.014,9,12,Parts per billion,2,6,1,9,Parts per million,1.008696,1.9,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/5/03,Parts per billion,29,38,17,36,Parts per million,0.004708,0.014,9,12,Parts per billion,2,6,1,9,Parts per million,0.995833,1.3,23,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/5/03,Parts per billion,29,38,17,36,Parts per million,0.004708,0.014,9,12,Parts per billion,1.985714,4,2,,Parts per million,1.008696,1.9,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/5/03,Parts per billion,29,38,17,36,Parts per million,0.004708,0.014,9,12,Parts per billion,1.985714,4,2,,Parts per million,0.995833,1.3,23,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/6/03,Parts per billion,16.913043,32,2,30,Parts per million,0.0195,0.026,9,22,Parts per billion,1.181818,3,5,4,Parts per million,0.586957,1,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/6/03,Parts per billion,16.913043,32,2,30,Parts per million,0.0195,0.026,9,22,Parts per billion,1.181818,3,5,4,Parts per million,0.7125,1.3,0,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/6/03,Parts per billion,16.913043,32,2,30,Parts per million,0.0195,0.026,9,22,Parts per billion,1.085714,1.6,8,,Parts per million,0.586957,1,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/6/03,Parts per billion,16.913043,32,2,30,Parts per million,0.0195,0.026,9,22,Parts per billion,1.085714,1.6,8,,Parts per million,0.7125,1.3,0,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/7/03,Parts per billion,13.434783,23,18,22,Parts per million,0.025958,0.034,7,29,Parts per billion,1,1,0,1,Parts per million,0.426087,0.5,16,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/7/03,Parts per billion,13.434783,23,18,22,Parts per million,0.025958,0.034,7,29,Parts per billion,1,1,0,1,Parts per million,0.4375,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/7/03,Parts per billion,13.434783,23,18,22,Parts per million,0.025958,0.034,7,29,Parts per billion,1,1,2,,Parts per million,0.426087,0.5,16,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/7/03,Parts per billion,13.434783,23,18,22,Parts per million,0.025958,0.034,7,29,Parts per billion,1,1,2,,Parts per million,0.4375,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/8/03,Parts per billion,28.130435,42,18,40,Parts per million,0.007292,0.015,0,13,Parts per billion,2.454545,5,14,7,Parts per million,0.826087,2.3,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/8/03,Parts per billion,28.130435,42,18,40,Parts per million,0.007292,0.015,0,13,Parts per billion,2.454545,5,14,7,Parts per million,0.704167,1.3,22,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/8/03,Parts per billion,28.130435,42,18,40,Parts per million,0.007292,0.015,0,13,Parts per billion,2.5,4,14,,Parts per million,0.826087,2.3,19,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/8/03,Parts per billion,28.130435,42,18,40,Parts per million,0.007292,0.015,0,13,Parts per billion,2.5,4,14,,Parts per million,0.704167,1.3,22,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/9/03,Parts per billion,23.695652,38,13,36,Parts per million,0.017958,0.038,22,32,Parts per billion,2.045455,5,11,7,Parts per million,0.673913,1.4,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/9/03,Parts per billion,23.695652,38,13,36,Parts per million,0.017958,0.038,22,32,Parts per billion,2.045455,5,11,7,Parts per million,0.795833,1.4,0,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/9/03,Parts per billion,23.695652,38,13,36,Parts per million,0.017958,0.038,22,32,Parts per billion,1.985714,3.3,8,,Parts per million,0.673913,1.4,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/9/03,Parts per billion,23.695652,38,13,36,Parts per million,0.017958,0.038,22,32,Parts per billion,1.985714,3.3,8,,Parts per million,0.795833,1.4,0,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/10/03,Parts per billion,15,30,17,28,Parts per million,0.02825,0.036,0,31,Parts per billion,0.863636,1,0,1,Parts per million,0.478261,0.7,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/10/03,Parts per billion,15,30,17,28,Parts per million,0.02825,0.036,0,31,Parts per billion,0.863636,1,0,1,Parts per million,0.466667,0.6,17,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/10/03,Parts per billion,15,30,17,28,Parts per million,0.02825,0.036,0,31,Parts per billion,0.857143,1,2,,Parts per million,0.478261,0.7,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/10/03,Parts per billion,15,30,17,28,Parts per million,0.02825,0.036,0,31,Parts per billion,0.857143,1,2,,Parts per million,0.466667,0.6,17,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/11/03,Parts per billion,22.608696,39,21,37,Parts per million,0.015708,0.027,0,23,Parts per billion,0.863636,1,5,1,Parts per million,0.634783,1.2,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/11/03,Parts per billion,22.608696,39,21,37,Parts per million,0.015708,0.027,0,23,Parts per billion,0.863636,1,5,1,Parts per million,0.5375,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/11/03,Parts per billion,22.608696,39,21,37,Parts per million,0.015708,0.027,0,23,Parts per billion,0.857143,1,8,,Parts per million,0.634783,1.2,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/11/03,Parts per billion,22.608696,39,21,37,Parts per million,0.015708,0.027,0,23,Parts per billion,0.857143,1,8,,Parts per million,0.5375,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/12/03,Parts per billion,30.695652,40,1,38,Parts per million,0.006458,0.021,23,18,Parts per billion,1,1,0,1,Parts per million,0.817391,1.4,1,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/12/03,Parts per billion,30.695652,40,1,38,Parts per million,0.006458,0.021,23,18,Parts per billion,1,1,0,1,Parts per million,0.875,1.2,3,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/12/03,Parts per billion,30.695652,40,1,38,Parts per million,0.006458,0.021,23,18,Parts per billion,1,1,2,,Parts per million,0.817391,1.4,1,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/12/03,Parts per billion,30.695652,40,1,38,Parts per million,0.006458,0.021,23,18,Parts per billion,1,1,2,,Parts per million,0.875,1.2,3,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/13/03,Parts per billion,11.956522,29,8,27,Parts per million,0.027917,0.039,22,33,Parts per billion,1,1,0,1,Parts per million,0.495652,0.8,9,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/13/03,Parts per billion,11.956522,29,8,27,Parts per million,0.027917,0.039,22,33,Parts per billion,1,1,0,1,Parts per million,0.5375,0.7,0,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/13/03,Parts per billion,11.956522,29,8,27,Parts per million,0.027917,0.039,22,33,Parts per billion,1,1,2,,Parts per million,0.495652,0.8,9,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/13/03,Parts per billion,11.956522,29,8,27,Parts per million,0.027917,0.039,22,33,Parts per billion,1,1,2,,Parts per million,0.5375,0.7,0,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/14/03,Parts per billion,15.73913,39,20,37,Parts per million,0.0205,0.038,0,32,Parts per billion,0.818182,1,5,1,Parts per million,0.586957,1.4,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/14/03,Parts per billion,15.73913,39,20,37,Parts per million,0.0205,0.038,0,32,Parts per billion,0.818182,1,5,1,Parts per million,0.483333,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/14/03,Parts per billion,15.73913,39,20,37,Parts per million,0.0205,0.038,0,32,Parts per billion,0.8,1,11,,Parts per million,0.586957,1.4,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/14/03,Parts per billion,15.73913,39,20,37,Parts per million,0.0205,0.038,0,32,Parts per billion,0.8,1,11,,Parts per million,0.483333,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/15/03,Parts per billion,30.478261,36,21,34,Parts per million,0.004125,0.009,8,8,Parts per billion,3.045455,12,16,17,Parts per million,0.869565,1.2,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/15/03,Parts per billion,30.478261,36,21,34,Parts per million,0.004125,0.009,8,8,Parts per billion,3.045455,12,16,17,Parts per million,0.925,1.1,1,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/15/03,Parts per billion,30.478261,36,21,34,Parts per million,0.004125,0.009,8,8,Parts per billion,3.114286,7,17,,Parts per million,0.869565,1.2,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/15/03,Parts per billion,30.478261,36,21,34,Parts per million,0.004125,0.009,8,8,Parts per billion,3.114286,7,17,,Parts per million,0.925,1.1,1,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/16/03,Parts per billion,31.6,39,7,37,Parts per million,0.003444,0.009,22,8,Parts per billion,3.722222,8,7,11,Parts per million,0.935,1.7,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/16/03,Parts per billion,31.6,39,7,37,Parts per million,0.003444,0.009,22,8,Parts per billion,3.722222,8,7,11,Parts per million,0.888889,1.1,10,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/16/03,Parts per billion,31.6,39,7,37,Parts per million,0.003444,0.009,22,8,Parts per billion,3.72,5.6,8,,Parts per million,0.935,1.7,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/16/03,Parts per billion,31.6,39,7,37,Parts per million,0.003444,0.009,22,8,Parts per billion,3.72,5.6,8,,Parts per million,0.888889,1.1,10,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/17/03,Parts per billion,31.047619,43,18,41,Parts per million,0.004455,0.01,1,8,Parts per billion,2.5,5,14,7,Parts per million,0.961905,2.7,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/17/03,Parts per billion,31.047619,43,18,41,Parts per million,0.004455,0.01,1,8,Parts per billion,2.5,5,14,7,Parts per million,0.890909,1.4,21,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/17/03,Parts per billion,31.047619,43,18,41,Parts per million,0.004455,0.01,1,8,Parts per billion,2.74,3.6,17,,Parts per million,0.961905,2.7,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/17/03,Parts per billion,31.047619,43,18,41,Parts per million,0.004455,0.01,1,8,Parts per billion,2.74,3.6,17,,Parts per million,0.890909,1.4,21,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/18/03,Parts per billion,38.888889,47,18,44,Parts per million,0.000667,0.002,12,2,Parts per billion,2.941176,8,17,11,Parts per million,1.222222,2.1,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/18/03,Parts per billion,38.888889,47,18,44,Parts per million,0.000667,0.002,12,2,Parts per billion,2.941176,8,17,11,Parts per million,1.226667,1.6,23,18
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/18/03,Parts per billion,38.888889,47,18,44,Parts per million,0.000667,0.002,12,2,Parts per billion,2.9,5.3,17,,Parts per million,1.222222,2.1,18,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/18/03,Parts per billion,38.888889,47,18,44,Parts per million,0.000667,0.002,12,2,Parts per billion,2.9,5.3,17,,Parts per million,1.226667,1.6,23,18
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/19/03,Parts per billion,38.521739,46,16,43,Parts per million,0.001083,0.005,23,4,Parts per billion,4.227273,12,10,17,Parts per million,1.178261,2.1,13,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/19/03,Parts per billion,38.521739,46,16,43,Parts per million,0.001083,0.005,23,4,Parts per billion,4.227273,12,10,17,Parts per million,1.3125,1.6,0,18
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/19/03,Parts per billion,38.521739,46,16,43,Parts per million,0.001083,0.005,23,4,Parts per billion,4.257143,11,11,,Parts per million,1.178261,2.1,13,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/19/03,Parts per billion,38.521739,46,16,43,Parts per million,0.001083,0.005,23,4,Parts per billion,4.257143,11,11,,Parts per million,1.3125,1.6,0,18
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/20/03,Parts per billion,27.347826,40,1,38,Parts per million,0.006458,0.011,9,9,Parts per billion,1.090909,2,22,3,Parts per million,0.678261,0.9,2,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/20/03,Parts per billion,27.347826,40,1,38,Parts per million,0.006458,0.011,9,9,Parts per billion,1.090909,2,22,3,Parts per million,0.654167,0.8,21,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/20/03,Parts per billion,27.347826,40,1,38,Parts per million,0.006458,0.011,9,9,Parts per billion,1.085714,1.6,23,,Parts per million,0.678261,0.9,2,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/20/03,Parts per billion,27.347826,40,1,38,Parts per million,0.006458,0.011,9,9,Parts per billion,1.085714,1.6,23,,Parts per million,0.654167,0.8,21,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/21/03,Parts per billion,20.086957,33,21,31,Parts per million,0.009167,0.015,9,13,Parts per billion,2.045455,5,0,7,Parts per million,0.578261,1.2,21,
